la_name_gias,state_cap_20km,indep_cap_20km,state_cap_40km,indep_cap_40km,state_cap_60km,indep_cap_60km,dist_state_ASD_km,dist_indep_ASD_km,dist_state_SEMH_km,dist_indep_SEMH_km,dist_state_SLD_km,dist_indep_SLD_km,dist_state_MLD_km,dist_indep_MLD_km,dist_state_SLCN_km,dist_indep_SLCN_km,lea_code,la_code,la_name,region,intervention_status,n_ehcp_active,indep_placements_per1000,pct_special_independent,total_pupils,state_cap_20km_per_ehcp,indep_cap_20km_per_ehcp,state_cap_40km_per_ehcp,indep_cap_40km_per_ehcp,state_cap_60km_per_ehcp,indep_cap_60km_per_ehcp
Newham,15805.0,3931.0,33034.0,8766.0,43796.0,12202.0,6.153801947802591,1.7465183290330366,2.3527654412360226,7.327331601298486,4.399063510487259,90.93654692043668,9.147849949088554,269.94334447162396,4.061038165050427,8.82728037613316,316,E09000025,Newham,London,Delivering Better Value,2705.0,0.093393935620447,6.575342465753424,250132678179193373677118275261105107275697922859516250132678179193373677118275261105107275697922859516114714411053296928586293114714411053296928586293107275756911051591511316424414649542216516909870484688313511827922643267266424410727575691105159151131146495422165169098704846883135118279226432672665477255492558335198633610114980161074104992687633062512114114810743390528938271104992806810741623611151517644542151293137220468731651149763264125516255492558335198633610114980161074104992687633062512114114810743390528938271654771049928068107416236111515176445421512931372204687316511497632641255162568222884412008035891131801072967152817303039522967152808110721643211531542533043252292507288465532591131730260722896715280811072164321153154253304325229250728846553259113173026072281119161107234294289202286579425682228844120080358911318010729671528173030395226579411191611072342942892022865507968116566463305500255331978407201093414112779105096811656646330550010841351050344832855819725533197840720109341411277910509681167956105016307114115556247732500922672664553316711276462573197968116795610501630711411555624773250092267266455331671127646257319765507108413510503448328558197234241848445201442276302711168310488511017057433235429521531048348182805318485110183701048165941129157271197075426830731644172276290811165742616184652082342418484452014422763027111683104885110170574332354285110183701048165941129157271197075426830731644172276290811165742616184952153104834818280531846520865468229801447389239962672110348108190210472594381756690210448721081165321167162175911995666448622277792613110359426181441006120108135740273771446546810061201081357402737714422980144738923996267211034810819021047259438175669021044872108116532116716217591199566644862227779261311035942618144646762154412274392443023631081111061865477740446665668654711771061154481201169662066566609662387464236310814042600122646769128810613624726246122215441227439244302363108111106186547774044666566865471177106115448120116966206656660966238746423631081404260012291288106136247262461221555713460063139417684551310598953888341470459793310110593637524447134895381388105910950122121508209959746074785988617684553412605134155571346006313941768455131059895388834147045976304993310110593637524447134895381388105910950122121508209959746074785988617684553412605134630491113981089365482314414310179143442937012797134442412108910456886179469363562135621351045681286108959446492720221186354235378098107971344424179257514311139810893654823144143101791434429370127971344424121089104568861794693635104568128610895944649272022118635423537809810797134442417925751436102910795417991161229831319216364628683719106897601042420255510832113311611613642622053140646610295166108371942008327601042420171161107954994718646107954179911612298313192163646286837191068976010424202555108321133116116136426220531405166108371942008327601042420171161107954994718,5.842883548983364,1.4532347504621073,12.212199630314233,3.240665434380776,16.19075785582255,4.51090573012939
Norfolk,1156.0,104.0,1730.0,945.0,3214.0,1612.0,14.162070062630416,22.46996061061237,11.768742718138972,10.204119877372257,71.86468697994927,144.12227321497818,47.73166377577553,244.0487452022106,66.2752907760519,136.21273491324166,926,E10000020,Norfolk,East of England,Safety Valve,10736.0,1.695120474633733,27.750247770069375,480690039739253188091440218433287916403569391628016194041108199661542128557064362536364851560228242139746825285823380618433398714443636615394712534806900421356939161238851238854806900397392531880914402184332879164035693916280161940411081996615421285821444471821444471570643625363648515602282356939163974682528582338061843339871444363661539471253480690042746625283723397019047406913883456544343782045035768434399942055035768427342041841914584190472951145339994205282061938611182003544434283427466252837233970190474069138834565443437820450357684343999420558034612046465851691212112493872138837812493850357684273420418419145841904729511453399942052820619386111820035444342837213883785803461204646585169121215167611315362391808014196195443633119646194414281891883311451960484414271581339271577835123965682510251939125014125014516761131536239180801419619544363311964619441428189188331145196048441427158133927157783512396568251025193931546269271583302919544477813393156484362712395167611414461944143154626927158330291954447781339315648436271239516761141446194414568032222966639495141784512855229032229182781424819675376894449604766z274941817610991901274941817610991901459385274381291181z2904577227438324241967548671291284545932181229512855238549604766124168568032222966639495141784124168459385274381291181z2904577227438324241967548671291284545932181229512855238549604766512855229032229182781424819675376894449604766z513949833038242179611468519750383967949784770z272871766010891859438379273341202103z272871766010891859438379273341202103123233z3304524827334323451975049281202253843838103242513949837949784770z3304524827334323451975049281202253843838103242513949837949784770513949833038242179611468519750383967949784770563736824266662487121612123233563736824266662487121612578237417067008475121547122393578237417067008475121547532046233737170177731458020342371448749855127z269801705910821710347334277371151822773731639203424796115121973473782170532046233449855127122393z33744753z337447532773731639203424796115121973473782170532046233449855127532046233737170177731458020342371448749855127z2698017059108217103473342773711518212128554804293462424116025590937024167203461021460548042934624241160251475822097360536951955154z25668164566821065163632926627323109866590937024167203461021460121285z3464169327323312142277946701098200532924662415480429266519551541475822097360536951955154z25668164566821065163632926627323109866z34641693273233121422779467010982005329246624154804292665195515460833692266700645320137633834680552934129627479512761161371314522657103732516353574733834680552934129627479512761161371314522657103732516353574757103733383122612546136212509437522715975574722134157204533104389037125137855127612038045120380608336922667006453201376571037333831226125461362125094375227159755747221341572045331043890371251378551276453612951454250603761154741237925278242615831383298692257266214385261661254568312911199596214385261661254568312911199595831383361242618792102543091344172595764572620722148066698105766627829811585412375831383361242618792102543091344172595764572620722148066698105766627829811585412373612951454250603761154741237925278242615831383298692257265782366354292384876825033171503716672836106188621427492441029376204301119054119261483832386488945480124635429238487682503317150371667283610618862142749244102937620430111905411921183843542373854225244241560661192542204292385782366301847361063542373854225244241560661192542204292385782366301847361061183846148383238648894548012465782366,0.10767511177347243,0.009687034277198211,0.16114008941877794,0.08802160953800298,0.2993666169895678,0.15014903129657228
North East Lincolnshire,566.0,116.0,2106.0,573.0,3423.0,857.0,1.2348436480374836,25.689136772288922,25.642525729889993,6.039848011105936,1.9717733128483426,191.58313096823488,72.04657090605757,142.81741122429037,79.30118997162762,108.5858705775219,812,E06000012,North East Lincolnshire,Yorkshire and The Humber,Delivering Better Value,1674.0,1.4372639530004196,28.016359918200408,105015020351693585310227823830387601021380691243512383027810910501029755307685312252653859351387601021380691243512781091050102975530768531225265385935110912210501502035169358531022781091223091041847819424302210705805424395135258054243951352184714848352697310708130910458030910418478194243022107041365811409693753523522438218471484835269731070813091045802438241365811409693754217296143089387357329922151969363305012836125373401435721511473635770641283963299261224641329922151969363305012836125373401435721511473635770641283963299261224641421729614308938735745772108145289232358254714742358706613291083619662325471474235870661329108361966233619625471089486309013296235256397635824755361962547108948630901329623525639763582475545772108145289232358485914668356698813351123678360224618485914668356698845010711214562903135645010711214562903135624618367834859112951831071335602515038813561335112367836023678348591129518310713356025150388135638273416441641458436069601356116382736032453938273416411696383224135660349463736360416414584360696013561163827360345510511614821868236045510511614821868236011696383224135660349463736360245392435746293868137950433391371604490835693484711061371481884773484712435710613714818847734838681441234869081371137462960438681441234869081371137462960446293868137950433391371604490835693484389014414838843634114443086174308385214495033385133361749883448341438901441483884363412428738521449134168331333242874308385214495033385133361749883448341385214491341683313331444308617377149391478835331719605984967338331937888147147108350319493913802319670019601473771598239923788814714710835031949391380231967001960147377159823992377149391478835331719605984967338331978481299729368522404173388126173146488400293240283887957848129972936852240417338879524028388784817380723377240479549253475293388126173146488400293388784817380723377240479549253475293,0.33811230585424135,0.06929510155316607,1.2580645161290323,0.34229390681003585,2.0448028673835124,0.51194743130227
North Lincolnshire,248.0,316.0,3666.0,893.0,8149.0,1905.0,26.21664649249541,8.896748974342907,21.655618340177938,28.444612918414432,21.496387736471625,164.1671502243386,38.048686225169554,109.0895863986642,46.368712515836606,79.91918382430002,813,E06000013,North Lincolnshire,Yorkshire and The Humber,Delivering Better Value,1454.0,0.8776943174395819,18.494623655913976,24496428111328710377393244962222061124482074688432111914414461236023573228773484511914414461236023573228773484542811132871037739322220611244820746884321116909443492413483214522220632211923181169094434924134832145222206322119231821817682166218470633202281681457624062317289830345292181768216621847063320228168145762406231728983034529867424590938034532029218176289228251139481364210418374394813642104183742483686742459093803453202921817628922825112483641771390510381347219198721971877755731924917064622241722952517963477681942949852347319219198251249250225057219198721971877755731924917064622241722952517963477681942949852347319219198251249250225057417713905103813474716141781027432266898427799583223163071642202432540668984277995832231630716422024325403071646223319127709316243176546652365224922077532225251307164622331912770931624317654665236522492207753222525147161417810274322z687425154423114271101563034231142711015630325154281142z12164190377493192411895471022962201201748303z68744199995030331928114212012412643281142z121641903774931924118954710229622012017483034199995030331928114212012412643z691341751010230531027115619824026862507727115z62170197479313102401931474322012171198755305z691341751010230514261455610068305310271156198240268619314743220121711987553051426145561006830527115z621701974793131024025077248034796z921821931802728923119774587216821141307252901439146379724290248031439146379724290z6769409910141290289479691302312702z67694099101412902894796913023127024796z9218219318027289231197745872168211413072529012625147439315287z668335581055528726243832510324526524383z2522611501849926224519754422205720561036772871262514743931528728724496244964383z252261150184992622451975442220572056103677z6683355810555287262438325103245265258832z22341524850625424919964308203820261366282901412147639136290265423562105322902545883z1362492624243321412147639136290265423562105322902545883z13624926242433258832z2234152485062542491996430820382026136628290577415z222615008410233231201542962056201410459428213115146159064282241071565223556104242822335774z10423126091565223556104242822335774z104231260928224107577415z222615008410233231201542962056201410459413115146159064282,0.17056396148555708,0.2173314993122421,2.5213204951856945,0.6141678129298487,5.604539202200825,1.3101788170563962
North Northamptonshire,1807.0,336.0,6359.0,1330.0,15532.0,3401.0,1.907936923728211,31.45031933768211,11.508749619951319,17.820141725824026,31.677642800402495,128.5357328153922,38.60692290433838,164.83209761668596,38.12715852230093,15.073652301837463,940,E06000061,North Northamptonshire,East Midlands,No intervention,3819.0,0.8358649717418238,12.783906554185595,487260811511587319323127281175128077429625924274413021824506132923883944113827890748726081151158731932312728117512807742962595892123883944113827890758921231507742163548722961783139525944123883911587312315077421635487229617831395259441238839115873124274413021824506132922823852643912943911158796626410927229416128271145109976126822822359761219385879268180711632282411439304732448712572385264391294391115879662641092722941612827114510997612684392385261092722223597612193858792681807116322843923852610927222411439304732448712575906759067239445630512241931195219197652177159342322260102619845623941075720219197652177159342322260102619845623941075720239445612523907059341163271075720939612701109799976523219823944561252390705934116327107572093961270110979997652321985875058750239445630512241931195238745730529236971141218017662122061572082322953167457238710417322387457123998999615712011041732940212221112121801766212206157208232295316745723871041732582115821123874573052923697114195376620816723874571239989996157120110417329402122211121953766208167,0.4731605132233569,0.08798114689709348,1.66509557475779,0.3482587064676617,4.067033254778738,0.8905472636815921
North Somerset,1356.0,302.0,3132.0,1066.0,5045.0,1940.0,19.57041739445888,24.54881225122143,17.269649090459957,35.7286764790654,6.60150800723059,93.12328741611205,46.59890964075903,240.17272650634862,17.463566481542184,88.40023781153644,802,E06000024,North Somerset,South West,Delivering Better Value,2114.0,0.9294822553387616,20.54329371816638,10045716865141244959931157144431837705151098123148292551855532545100457168651412449599311571444318377051510981231482925518555325452542441517025518513445599311572542441517025518513445599311572554242116421918110892710398472091047471701014105427326361039847145081813644162091103423986732191812725542421164219181103984714508181364416209110342398673219181271047471701014105427108927103984720932636100874413617187461432939220511142237050822518222100874413617187461432939220511142237050822518222101544170311402042924759424461422518283722100874439220524759424461422518283722100874439220532539325391015441703114020429240914102659213190524103494981259732280104349170931369240324091410265921319052410349498125973228010349491304617586592218125971104523443032131901034949130461758659221812597110452344303213190104349170931369240399754172751324938231957997541295617491019138817596108092318122198184237654067101919818426099754817596997541295617491019138817596108092318122198184237654067101919818426099754817596997541727513249382319573190923503406513631861527610278085060723503406513631861527610278085060731909102780129081717136366850607105952348101861521027801751112953338102780129081717136366850607105952348101861521027801751112953338315271055761746912619308231793740146318212611310557686772623179374014631821261131055768677261055761283815531463228677261034121879118212610557617469126193081055761283815531463228677261034121879118212631527104988691441053350812882507100812013307172119105786175001240129110578617500124012911049886914410533508128825071008120133071721193133519225306635081721193071049886128825071922530663508172119307104988612882507313351097551725512289274172327410230610871055147831951442815085355172327410230610871055147831951087105544089305355188914783195100205781385306172102440893053551889147831951002057813853061721023097030970108710551097551725512289274144281508535530723102331193720917833549632710527892961402410598916900124012741023311937209178335496327105278929614024307238994761864601890296140249286575749146432717896105989169001240127410527899476186460189029614024928657574914643271789610527,0.641438032166509,0.14285714285714285,1.4815515610217598,0.5042573320719016,2.3864711447492906,0.9176915799432356
North Tyneside,5586.0,626.0,6654.0,747.0,9356.0,1467.0,1.9808497508041218,16.222966594190257,7.294564716412305,1.4674855469471855,5.397974652988697,268.29223301480164,34.54325565448995,44.70947136710225,3.6532473124245284,9.693037330354292,392,E08000022,North Tyneside,North East,No intervention,2167.0,0.2545500827287769,3.690888119953864,649025765225153848199216413110161394314281311031428164161924056449522558133942434212795718193946490257652251538481992164131101611231641619215937141328191311016416192405644952255813394243421279571819123164161921593714132819588723585647160278248515588016656188015516685341627356476306561247120859721824881551668516203142778243179888155166851620314277824880588723585647160278248515588016656131798155166853416273564763065612471208597218241678222261055698767554116092070104357957671573835217556981811079582157767167541767157167822226105569876755411609207010435795316343835217556981811079582741571678216245141147953163474157167821624514114795157767167541511701508716227139497285117015087162271394972834812157570917891728871704471509383136244717015087186911057097601938161220471029072834812157570917891728871704471509384471701508718691105709760193816122047102907283136211401721418513157357602289016085117214185163581381069631313163581381069651172141853319895696197616082107606617497696851721140141289031313114017214185131573576022890160819763319895696160821076066174976968517211401412890643170811081245793770229961598191433397766206431708110812457937702299615981914333977662015982038612617478620108170643812996312644917081108166151362162015982038612617478620108170643812996491708110816615136216203126431151160419636749168015689016111377430934816174901678913421568113716174901015877771830931604186287290835683115116041963674916801568901611137743093113716174901015877771830931604186287290835684816174901678913421568628155562291583077263101159918528448918562628155562291583077263101159918528448918562341555622167481321356215991943667416644562221556285631013079034155562216748132135623079015991943667416644562221556285631012515468113169131309454616151400843615359546113154256831973091325154681131015742787331971615129926947486546251546811310157427873319716151299269474865462515468113169131309454616151400843615359546113154256831973091323150731081686313060531231507310810260797458322415981223268275575312315073108168631306053115981325876115015531108150237332243080823150731081026079745832241598122326827557531108150237332241598132587611501553130808,2.577757268112598,0.28887863405629904,3.070604522381172,0.3447161975080757,4.3174896169820025,0.6769727734194739
North Yorkshire,352.0,116.0,2989.0,472.0,9088.0,2582.0,15.183403408265526,43.3024433253817,27.550376190235266,43.33884716578391,50.22324857606481,177.97674882574705,53.07878079743958,61.55069951510128,45.12172607973992,13.852088036236287,815,E06000065,,,No intervention,,,,205721866170175483681140903837318115628206376257855825381860717851987375605372841704316936523130487375584858482057218661701754836811409038373181156282063762578558253818607178519183818560717899382264851938373170725848205662532629562860537284170431693652313041838185607178993822648519383731707258482056625326295628701794362437165126661341786919511791622836271484242294212064712010662779708249825283181802193633428318199042455080242294179696134178512492945647163126963126970179436243716512668868519363342831819904245508024229417969613417851249886856134178691951179162283627148424229421206471201066277970824982528318180229456471,,,,,,
North Yorkshire,352.0,116.0,2989.0,472.0,9088.0,2582.0,15.183403408265526,43.3024433253817,27.550376190235266,43.33884716578391,50.22324857606481,177.97674882574705,53.07878079743958,61.55069951510128,45.12172607973992,13.852088036236287,815,E10000023,North Yorkshire,Yorkshire and The Humber,Safety Valve,4927.0,,9.34278350515464,256818274162226645213443763726511682482136660561663119030006914605616666143121315646377915586412482162691420154598810095190838270718271435800270719767893556056166661431213156463779155864124821626914201545988100951908382707182714358002707197672568182741248213666056166311903000691489355622266452134437637265116859906938227445863709111011134585263759348263487634317422769583815227135333777071134585263759348263487634317422769583815227135333777078402637576358381526911272271422935761636043174249777072035657729988135891025838152691127227142293576163604317424977707203565772998813584026375763891025990693822744586370911101885295898675418344489368011037589867541834448936801103788529576613267945183130273265171793512128757987176954629116391472691254783930722254789428818783351211836757661324514755667987576613267945183130273265171793512128757987176954629116391472691254783930722254789428818783351211836757661324514755667987273017110174102960583831572286061521248015355888311889366152124602780228125192965181303157288883111765244451147515327001018386276601072284490136425939273017110174102960583831572286061521248015355888311615212460278022812519296518130315728888311176524445114751532700101838627660107228449013642593988936894896349123602089229112881962191122739779157156321728130986461993884103893778647260109229455233622587189489647260109229455233622587120269209336903221077867322960634912389199786110195202692093369032210778673229606349123891997861101956349123602089229112881962191122739779157156321728130986461993884103893778665658932124537536178845192157385251637775760666212586538118742077795110216538118581974212758814052247621396599201398511111529964520738301101857606656589321245375361788456538118581974212758814052247621396599201398511111529964520738301101857608941789417192157385251637775760666212586538118742077795110216519100511665231475495424054144089115011202111411743262111237551133787206619518123145366362157981616775782095414867206352315165191006511278441263489361661951161677578209541486720635231516519100651127844126348123145366362157988936165191005116652314754954240541440891150112021114117432621112375511337872072668662968791065253249156125678164192119911088783419105674371711997266866977975253449293641674066977975253449293641674089189101337872139544783668690253796629686579091319010133787213954478366869025379662968657909131906629687910652532491561256781641921199110887834191056743717119989189,0.07144306880454637,0.02354373858331642,0.6066571950476963,0.09579866044245991,1.8445301400446519,0.5240511467424396
Northumberland,1255.0,231.0,5721.0,416.0,6774.0,747.0,15.837608110577005,41.90537828359481,16.155285781299284,24.898772658058814,28.59929727688479,282.9497015286615,30.368973332514177,70.27519907934621,8.588613610711715,29.339242685920087,929,E06000057,Northumberland,North East,No intervention,3310.0,0.7102429140881361,8.89655172413793,55536102317504127691121462175105589612721562329714722781138554540720225278689912083113819341755553610231105589663831214802178714714540753610231750412769112146217510558961272156232971472278113863831214802178714712022527868991208311381934175555361023110558966593521625220891320457285481113575181294903514841851242867128915619309148825510362948825510362954811135751812949035148418512428671289156193091659352162522089132020409255691312126103619721852954811135124286745728204092556913121261036197218529548111351242867567802172111319921715151961718914115605552450349423199864721220902210912292117189141877123168711372099820091965678018771231687113720998200919656780211718914567802172111319921715151961718914115605552450349423199846096460966472122090221091229597352223572208211175356235268371330930815241942259905115975464454148023088759735222357220821117184342306794138498872004194355356218434230679413849887200419435535622225990546190535623526837133093081524194225990511597546445414802308874619022259905,0.37915407854984895,0.06978851963746223,1.7283987915407855,0.1256797583081571,2.0465256797583082,0.2256797583081571
Northumberland,1255.0,231.0,5721.0,416.0,6774.0,747.0,15.837608110577005,41.90537828359481,16.155285781299284,24.898772658058814,28.59929727688479,282.9497015286615,30.368973332514177,70.27519907934621,8.588613610711715,29.339242685920087,929,E06000048,,,No intervention,,,,61224129375484622256021929101718360212671013858805201919346487461025484622256021929101748761462675913729377151019324129371160153384481509212805183602126710138588052019193464876122412937461024876146267591372937715101932412937116015338448150921280548954439541614039622153518132489891167552774426491329198742170911986680140487424612720261814348954935779895434392239422198940489544395416140396221535181324898911675527744264913291987421709119866801404874220261814348954935779895434392239422198940461274593455248122244622000876459341205520166811811367520071854849557124083132249557481230901379111661557185374713228965530269474503362016751205520166811811367520071854849557124083132249557481230901379111661557185374713228965530269474503362016755524812224462200087654837102074023729751548371020740237297515024637102289384111581575179374614098808629775674645937511409458151109766811872575120391793750246104339140945815502463710228938411158157517937461409880862977567464593751110976681187257512039179375024610433951827320120249167084823627318491021189715321463161143385065140820116531416708103555242200987083185146274823634577143348236273184910211897153214631611433850651408201165314167081035552422009870831851462748236345771433462925182732012024916708462924982591999225436651498259199922543665146236259182812017155611630851390690251001016418071463651182812017155611630851390690251001016418071463651462362599454813908730510022181651336311625462364661187305100221816513363116254623694548139046611,,,,,,
Nottingham,2882.0,405.0,7620.0,2542.0,14418.0,4765.0,2.5826228184977817,22.916217097496705,3.2630922735422083,8.142802669333296,20.603813093715868,99.05340559779754,6.9724680179460785,94.72320244128083,9.025002668168081,25.81046148384761,892,E06000018,Nottingham,East Midlands,Delivering Better Value,2115.0,0.1293276876209453,3.3582089552238807,270280434972797920243658269012803405899710762523811979603511727248138227626901280340589971076252381197960351172724813822765219352193978026901289340167973821696511979276248159780269012892702804349727979202436583401679738216965119792762481525016883367171501214727922367997427187927187433699285751984164627187425077999109655463121475918116872236367279250168833671715012147279223679974271879271874336992857519841646522892718742507799910965546312147591811687223636727952289271154296100285751930863721716784357167161239028019935100542711742171678435716716123902801993510054271174271127115421757410010983520212390580111514199335728051681516815421757410010983520212390580111514199335728027115429610028575193086372585612741112859718759629z201167483511647812380278175061116125856725856120166711111038517912380z5710112991750351278z20116748351164781238027817506111612585675101651016258561274111285971875962925856120166711111038517912380z571011299175035127849950632552z25526319510928331180826182772552631896z10910954518012197z559310976151334127749950109632552zz189165473411615612197277151361092552631896z10910954518012197z5593109761513341z18916547341161561219727715136255263195109283311808261850045259266236123288951753759625926620827112311204531912372z551810746127332127525926620827112311204531912372z5518107461273321275z2081672232116065123722751273271236625921z208167223211606512372275127327123662592125926623612328895175375965004549523205166462921580512487275102427108532600126005323310829002169605674952326005320527110811163535212487548310453102429227526005323310829002169605672051664629215805124872751024271085326001260053205271108111635352124875483104531024292275228166402601405113648270664281135625962228166402601405113648270664281135625962512812338537989231310664260270259656228282113112612596562581132872716276530259656258113287271627653048556259656228282113112615128123385379892313106642602704855625855524612128283160514951389910914072155173865042512155258522134247836138991091407215517386504251215525852213422585552461212828316051495478362585552522112185155216142103425384885613075041093862585552522112185155216142103425384885613075041093861295710313922155503743963712574265520065226557423712527693157844772655742371252769315784477470451295710313922155503743963712574265520065247045265574372001257657515714227652530087651323396103374265574372001257657515714227652530087651323396103374,1.3626477541371158,0.19148936170212766,3.602836879432624,1.2018912529550827,6.817021276595745,2.2529550827423166
Nottinghamshire,2358.0,587.0,7486.0,1969.0,13875.0,3899.0,10.5022462897943,22.132869204931623,15.146559405083254,8.811074386949985,19.55835999974092,108.06992203609474,20.755542569159005,90.4981535835917,4.986514436321164,27.443936829383347,891,E10000024,Nottinghamshire,East Midlands,Delivering Better Value,4275.0,0.5333012706145183,15.759312320916903,1667103707815504313201233434103277278632268592441276219738463615117188105265240035656412334341032772786322685924412762197384636151171881052652400356564128914128914638784003562582026859564129619281031233434219738461667103707815504313206387840035625820268595641296192810312334342197384662946220246251122979579213081590941226360218838931586947148055352125862946220246251122979579213081590122636094264057934297952391026218838933654117178106956422024679294122636021883893158694714805535212581297701226360942640579342979523910262188389336541171781069564220246792129770156677719365446711982242162419031173758128912377712972692647405261815618152242162419031173758128912377712972692647405212972697725613746231173236753264740523620216728105348422421675877256137462311732367532647405236202167281053484224216758129244129244129726915667771936544671198148878719745308011686014122123023321325897171252749781258230284141611258230782458272203258924433728414161355591610110084122212307176014122123023321325897171252749781258230284141611277881277881488787197453080116812582307824582722032589244337284141613555916101100841222123071712565013781378687162751452112527127634441349101544681328321614676312565057049216146226113460476310575546811292492763444111292496822139716534604244271276344413491015446813283216146763570492161462261134604763105755468112924927634441112924968221397165346042446871627514521125124712134969722724995210701128221692036668733697524011431054599341381487678815020614472011282216920366687336975240114310545993413814876788150206144720545042061442174936975720102826469112822131054599545042061442174936975720102826469112822131054599134969722724995210701247121235245243620013520897378726721254996413552123476485215676472340485461007123524135521264190126674378724543476485233424142238009920013567215676472340485461007524362001352089737872672125499641355212347648528009920013567213552126419012667437872454347648523342414223479191931201879141548672788537114052915147494147919193120187914154867278853711405291514749411405291711646152734154835774729314581351878853157021219312067216967171588475999851696717158847599985121939140529171164615273415483577472931458135187885315702121931206721219391681717120146815956439661077016863458847797597114911901335527488412072443966107701686345884779759711491190133552748841681717120146815956120724149119071135344439444103934488430432124241474759133159310770779149119071135344439444103934488430432124241474759133159310770779395951047615513489547661039791625146206578353061771796974546651946162514679100723125467432804219530629523123882211759206156416251467910072312546743280421953062952312388221175920617717969745466519461191923959510476155134895476610397916251462065783530611919215641047676610476766,0.5515789473684211,0.13730994152046783,1.751111111111111,0.46058479532163743,3.245614035087719,0.912046783625731
Oldham,8946.0,1805.0,17604.0,4474.0,31013.0,8442.0,4.481184560246128,6.859848007644796,0.4620453513869404,5.243340374392862,7.815506469544266,99.26452317419597,9.857274195384255,10.021278310137797,3.5927992177741133,31.831266810331133,353,E08000004,Oldham,North West,Delivering Better Value,3336.0,0.2878255044796114,4.4606650446066505,62414431529266294679739774058606246148606714151471197314941045284259477721443152926629467973977405860624614860671415147119731494104528425912777104528410746881222111973259144315292735412777104528410746881222111973259144315292735462415959225929185681588477721595922592918568158816006126064185361462118569652921074792002241159620514841166180139471484116615655440277827666512947620163451418147515961501965292205160061260641853614621185696529210747920022411596205148411661801394747723477231484116615655440277827666512947620163451418147515961501965292205153042262221838413381045391128710833941726761223140146763429045959104539112871083394172676122314014676342904595963424282424580131180754395961716588140414961223150291128714047516146747516146763424282424580131180754395961716588140414961223150291128714015304226222183841338156437264001798511831518463742934089814211007805971z6093671413911495790150282526494471691518463742934089814211007805971z103868252641080395332595790941518463793079714716915643726400179851183z6093671413911495790150282526494z10386825264108039533259579094151846379307971z9911750239107839855259649550146057719293966z9911750239107839855259649550146057719293966151771263531754610391460577139354085847910937795966z5976669813761503495149875023950151771263531754610391460577139354085847910937795966z59766698137615034951498465264652675023950z97846902161074199042603368351409487894209871409487839744191852811057931987z58106550137614983681489690216351409487839744191852811057931987z5810655013761498368148969021635462831457782671617091941145778267161709194146283z9784690216107419904260336835140948789420987455231314972671916544849z8888664185102551082326212221291239794949601291239733053883945011267995960z5583637213731495222149966418545523z55836372137314952221499664185z88886641851025510823262122212912397949496012912397330538839450112679959601314972671916544849129299267441614579012722099308130471013811518359968z54315215136926251505630160z851263016082621150737761272209998649681292992674416145790z8512630160826211507377612722099986496812722099308130471013811518359968z54315215136926251505630160450704507012141573287925101119439884451155536234401360410324390147959311382415931135950125544501243121415739099241155121415732879251011194398844511555362344013604103243901479593113824159311359501255445012431214157390992411554466612297326581160777061229732658116077706446664500203119513721279857114281523475751801295622612087226339157786308152347575180129562264500203119513721279857114211951372284419131160739284411142530832671349410820312714163475722644027134941082031271416347572261195137228441913116073928441114253083267440271208722633915778630,2.681654676258993,0.5410671462829736,5.276978417266187,1.341127098321343,9.29646282973621,2.5305755395683454
