la_code,dist_state_ASD_km_lsoa_mean,dist_state_SEMH_km_lsoa_mean,dist_state_SLD_km_lsoa_mean,dist_state_MLD_km_lsoa_mean,dist_state_SLCN_km_lsoa_mean,dist_indep_ASD_km_lsoa_mean,dist_indep_SEMH_km_lsoa_mean,dist_state_ASD_km_lsoa_sd,dist_state_SEMH_km_lsoa_sd,dist_state_SLD_km_lsoa_sd,dist_state_MLD_km_lsoa_sd,dist_state_SLCN_km_lsoa_sd,dist_indep_ASD_km_lsoa_sd,dist_indep_SEMH_km_lsoa_sd,dist_state_ASD_km_lsoa_max,dist_state_SEMH_km_lsoa_max,dist_state_SLD_km_lsoa_max,dist_state_MLD_km_lsoa_max,dist_state_SLCN_km_lsoa_max,dist_indep_ASD_km_lsoa_max,dist_indep_SEMH_km_lsoa_max,pop_spread_km
E08000023,4.92619912039403,2.772914926609249,6.543058641277039,144.9370035025557,7.337886887243888,9.696307072366492,8.931689816009143,1.0698174024531124,1.434416681919581,2.2267230111144767,1.5641943044104705,1.2091267227598763,1.5535807781564388,1.6205534563167268,7.51374119236194,5.536017271802879,10.184686787711764,148.52868475121707,11.339391502122771,12.70315686586073,13.675593342769876,2.9532316842330095
E08000024,3.075308284020321,8.632489382679159,3.8521110807358085,136.1434805146818,5.767240446115849,4.571619417839171,16.671323470921585,1.6094136087987239,3.013971601555721,1.836187721736515,3.248966793167838,2.6519431669520412,2.527609767797413,2.1791053250252563,6.808083483648343,16.92675005377881,7.640955386828778,142.1622358107872,10.836791360051668,9.688324336933944,21.411041303431812,4.762945579817886
E08000025,3.4256863618139204,5.968876795695687,4.805855107681537,6.2004459907792535,4.1532335606752016,12.477687685629853,4.3280973803410125,1.5552108687155153,2.2915021237215716,2.576952666446547,2.2512413959468565,2.080594158888896,2.759294039691632,2.3529682467476607,6.622782565195047,10.93139831884999,12.395398474218815,11.109239605127344,9.828529575795923,18.91243615496087,11.575058754455636,6.7307126004959335
E08000026,4.544376386853627,6.422327360947907,15.799699656399614,18.88339539427393,17.438950188900712,11.67394942984432,12.380797680597865,1.8665818686876456,2.0581168817334605,1.5004697929919946,2.401853944903019,2.3826284243157625,2.173520318074238,1.978154187475096,8.36072097643303,10.547606739658388,18.55273271822174,23.748919014241157,22.688090844653544,16.467654139472216,16.563821043758775,3.392704320652551
E08000027,7.446293870421518,7.775076501453242,9.931600785113995,5.735680945056693,5.886064461498552,8.243339209935316,15.392982054288087,2.431787496889164,3.3084557030111625,3.229508761571067,2.008598127656773,2.8832929148052813,3.188441335375096,2.310449455553328,12.660138491594145,13.25691365500514,15.93608407878986,9.378855737264743,11.339340622975572,15.235491278107746,19.897892985765363,4.39854140332902
E08000028,6.176136537419355,6.800565417029725,7.4303449186131525,4.437202183699215,4.822733006137561,13.02913625481065,10.08775633072093,2.0930184604586897,2.2488931783425437,1.917695132246387,1.7660531316406873,1.5275763375250377,3.1510285690394695,2.4079333363556663,9.607447568996493,10.01786402473984,12.357127687734156,8.315917004665557,8.38097388760752,18.970700698548274,14.837174179662822,4.107379353040102
E08000029,5.918843571780182,4.834521467519859,3.555613392633618,3.759823082084901,10.419236119043333,7.895756845801251,6.511658166457447,2.9819363462579873,2.113658404175643,2.6945400622708524,2.8318127033334437,3.1216253619688477,2.0918173955935706,3.54833196826836,11.953897309222011,8.25831501473471,13.031963791125815,13.669344095354768,21.22860825644513,12.843354811445796,15.13092379163952,5.553207562469604
E08000030,5.393259457375989,3.1088249574031823,4.356854718716828,3.211495481686533,7.232870674873196,15.457939520367027,11.828337003469711,2.5125564764071964,1.5005724264760247,2.577020851485629,1.746429058345732,2.149583564152435,2.6347723023069443,1.9402129641984738,9.279549865475927,6.6957898030364795,10.165969310878097,7.089451017765356,11.941352725627766,19.063010223206444,14.772565409587616,4.178964592830297
E08000031,4.1167740051384865,5.3423864126245695,3.8488659794567064,7.497695367768404,2.353891934110844,16.075798405155997,11.775523281952724,2.118885701572385,2.1501682606042025,1.737995335289577,2.2430874318668077,1.077692187111052,1.6893713711419107,2.3307003031745444,8.923225449662068,9.417777602975773,7.349402298369845,12.159661270540413,5.288688848273767,19.24746313854076,16.19670849709742,3.3771952377084133
E08000032,2.785691116468076,17.487143992877414,42.412315834142134,19.23348213286888,5.617389001898412,31.91851020072817,5.713156038398402,2.0776807558930352,3.172263223620139,3.674157491090997,5.687288086022034,2.6276218100540065,3.5617808847612897,4.023726467144942,9.832638309184038,27.2251443407802,53.11815171727416,34.24220803025241,12.67653262632408,39.254518329273246,17.68893252750053,6.619526028029446
E08000033,9.373582795856409,20.46016675149206,29.865105743492347,14.308411285201224,10.531964583052952,21.502116627535802,5.020193024792246,3.565405664152816,2.8791548606981365,3.4012269683454988,2.993643683075382,3.156394429426213,3.8801614013663763,2.8153126674351765,19.205182780187805,25.774456709974164,36.53546468100481,19.62241168313216,16.73527132954139,28.386807088789443,10.550048698731976,6.105057254663009
E08000034,4.6660111086969245,11.080843533410658,29.60436721855766,7.917084652209112,7.165805741194556,22.545614512897668,9.934082111874625,2.2692223898026915,3.091262541753432,4.867746009419017,4.113271582980099,3.6922603289968046,5.141310937633357,2.5638856675967454,11.545750584621363,17.509799243666254,39.62051775329306,17.011830829472363,17.18790269362295,32.50382786606226,17.08686980763254,7.239028557141113
E08000035,6.414672510578826,8.090937837796117,36.02300162376072,17.423639943422266,14.541696486889077,32.600299330033664,11.203568569504725,3.2388842461820184,4.069321044035846,5.4188230755507245,4.994433009339036,4.113975856156296,4.83401666969792,3.6872005126068985,20.17375913338906,21.737360663194323,51.340378287361716,34.18783938124238,29.08287146541387,43.621541718579,24.05257151240144,7.478804500368433
E08000036,5.212825580515873,10.777447281746092,19.812359866906966,13.378542999447998,8.701730419691101,16.42292879347167,5.438738103770822,2.3177748693623004,3.320303620028803,5.700847479256982,5.187669786546732,3.908992456700428,4.653771146781674,3.7992956161761193,11.583493177474292,20.35203726150942,29.52340981453535,23.15249509623915,15.793224471880103,23.61098619605283,16.09123269242941,7.80800412148229
