la_code,la_name,region,intervention_status,n_ehcp_active,imd_average_score,topup_independent,topup_total,ep_service,sen_admin,sen_transport,indep_placements_per1000,pct_special_independent,dist_state_ASD_km_lsoa_mean,dist_state_SEMH_km_lsoa_mean,dist_state_SLD_km_lsoa_mean,dist_state_MLD_km_lsoa_mean,dist_state_SLCN_km_lsoa_mean,dist_indep_ASD_km_lsoa_mean,dist_indep_SEMH_km_lsoa_mean,dist_state_ASD_km_lsoa_sd,dist_state_SEMH_km_lsoa_sd,dist_state_SLD_km_lsoa_sd,dist_state_MLD_km_lsoa_sd,dist_state_SLCN_km_lsoa_sd,dist_indep_ASD_km_lsoa_sd,dist_indep_SEMH_km_lsoa_sd,dist_state_ASD_km_lsoa_max,dist_state_SEMH_km_lsoa_max,dist_state_SLD_km_lsoa_max,dist_state_MLD_km_lsoa_max,dist_state_SLCN_km_lsoa_max,dist_indep_ASD_km_lsoa_max,dist_indep_SEMH_km_lsoa_max,pop_spread_km,pct_asd,pct_semh,pct_sld,pct_mld,pct_slcn,total_pupils,indep_per_ehcp,total_per_ehcp,indep_per_pupil,ehcp_rate_pct
E06000009,Blackpool,North West,No intervention,1462.0,45.039,6327945.0,18824099.0,583521.0,1398659.0,2374344.0,0.9547258931711974,12.17948717948718,17.52894358685626,5.782107504271316,49.665490992291076,2.150584793013856,42.99819388081856,31.184458798194086,3.1839674563244458,2.67063346586448,1.691742329418292,1.6373386559317622,0.9893993981598699,2.319473083576339,0.827321897824961,2.261144127883621,23.436265430955327,9.439196023912292,53.24552669093397,4.265871115609316,48.178009925016255,32.50073928434215,8.696350527170734,2.8719309950610654,26.2,18.5,3.7,13.7,24.3,1563488.0,4328.27975376197,12875.580711354309,4.04732559507972,0.09350887246975992
E08000019,Sheffield,Yorkshire and The Humber,Delivering Better Value,5365.0,27.06,10816908.0,49493317.0,2588087.0,2643970.0,14473791.0,0.2707447475518975,5.500868558193399,7.122709189216443,11.978049452890955,4.9669315004214045,25.91231621751633,8.702903386311164,5.299013128503441,6.3993039338631155,3.3953237222998442,2.8847401852427077,2.572244510991276,3.068653591946771,3.6307376084680554,3.0685703404068936,3.559760851573766,15.571504329122336,17.298948688648494,16.043612356238672,34.39858802197592,18.984448397124464,15.676588005815267,17.423010523248198,5.678654779206945,34.2,21.0,8.5,3.7,21.7,6818688.0,2016.1990680335507,9225.222180801491,1.5863620684800361,0.0786808254021888
E09000003,Barnet,London,No intervention,3809.0,16.148,12124015.0,53746522.0,1636076.0,1380309.0,7764297.0,0.4068057894887094,13.20973348783314,3.376850733130216,8.083922609324278,15.639479452047617,5.82944472218869,4.929113869362688,7.108201329646152,4.65713301639439,1.9760526262613531,2.023232642253878,2.3317102794910567,2.6028701220552564,2.045097779676079,1.8937469970453593,1.8405114464371013,8.336232577284482,12.4538131688096,20.92518459369401,11.16439153268555,8.825203906416457,10.634079586386788,8.693122792485678,3.739251107904313,41.7,17.4,1.7,7.7,20.4,5424616.0,3182.991598844841,14110.40220530323,2.2349996755530714,0.07021695176211551
E06000062,West Northamptonshire,East Midlands,No intervention,3531.0,,19338046.0,48447758.0,1510576.0,1235067.0,4003120.0,0.7770964021491462,15.640481245576789,8.981766017566363,8.13052395520657,24.744749322050755,26.970333303053277,26.00994027749051,17.711395024112278,8.018733355816781,6.751613840374493,6.103173395252605,5.946946111631482,6.744142466259546,5.433881376000091,5.346998490742561,8.207618233562565,23.993905701732217,25.661896473317437,31.062232283622382,49.041579087069515,35.90605745307464,30.796260127982343,27.843151672590185,11.85959724034223,30.2,20.6,3.4,14.4,24.5,2263400.0,5476.648541489663,13720.690455961483,8.543804011663868,0.15600424140673322
E08000027,Dudley,West Midlands,No intervention,3628.0,24.103,16824384.0,42396951.0,1226877.0,1997007.0,7460593.0,0.6697067604596949,11.036225779275483,7.4462938704215205,7.77507650145324,9.931600785113996,5.735680945056693,5.886064461498553,8.243339209935316,15.392982054288087,2.4317874968891635,3.308455703011163,3.229508761571067,2.008598127656771,2.883292914805281,3.1884413353750976,2.310449455553326,12.660138491594145,13.25691365500514,15.93608407878986,9.378855737264743,11.339340622975572,15.235491278107736,19.897892985765363,4.398541403329018,17.2,19.9,2.6,17.2,33.8,3859312.0,4637.371554575524,11686.039415656009,4.359425721475745,0.09400639284929542
E09000024,Merton,London,No intervention,2587.0,14.649,33688874.0,56280911.0,1176417.0,2300347.0,8540084.0,2.123043545637688,29.75027144408252,2.108155075494229,3.8371959731503305,16.961262169103538,9.73908608962481,2.2540102505430624,2.624186078893383,11.567704138697762,0.8259094181126049,1.2426456786385451,1.6205683002650368,1.4663392965784994,1.099648488167995,1.3673510656282162,1.2843560365698197,4.046300722419325,6.752054161248932,20.520463902349878,12.027406656480709,4.973055693577155,5.677329424722471,14.097656281712633,2.433384561128881,33.5,18.8,5.6,11.2,24.2,2631888.0,13022.371086200232,21755.280633938924,12.800268856425502,0.09829445629905224
E06000019,"Herefordshire, County of",West Midlands,No intervention,1461.0,18.89,9751501.0,23438558.0,508175.0,494291.0,5837549.0,0.4686315957404379,10.730593607305936,8.999093556014511,48.251707239752534,45.04232293160486,46.28919567586807,43.80920433816842,50.044033518171815,14.150902600598798,7.7962672483775854,9.913630633958501,9.784702654233302,10.323988758003354,9.068775144358835,7.702960475076771,6.556906275436051,24.164693072528667,74.27096449252976,67.01650065306181,73.00809156732325,67.89284869799496,68.10689257974734,31.692274003843377,15.15484552411185,24.0,34.2,7.2,10.0,14.9,2007368.0,6674.538672142368,16042.818617385352,4.857854165255199,0.07278187158508057
E09000010,Enfield,London,No intervention,4741.0,25.781,14733297.0,53652364.0,2957726.0,2522240.0,10333435.0,0.4477903099950344,7.188612099644128,3.3811243535831603,8.797273802782392,13.526588078002039,10.372393238869465,5.246341062598275,7.587745012597109,9.8084026913791,1.6711587668831,1.8071495565891265,2.0490037271979773,2.2607953732200556,1.9635576625317945,2.077323670795057,1.632658163345095,8.219497209289516,13.819969948951362,18.640550495136104,15.168533878192344,9.131514323706364,11.92139974585545,12.738094132826888,3.1068599560845267,26.0,13.1,3.0,8.8,37.9,4681864.0,3107.634887154609,11316.676650495676,3.146887009105775,0.10126308666804504
E08000001,Bolton,North West,Delivering Better Value,3304.0,30.691,12106635.0,42096081.0,476446.0,1279541.0,4749761.0,0.5342530013725524,10.1401483924155,4.198290473313446,6.593162086930246,5.383219361618369,4.416111534308432,4.882966552459086,12.074730339473923,4.06414085380554,2.0228030640269914,2.2991826763466836,2.9918294132611334,1.9244435166909204,2.3585851350259346,2.0850737180848573,2.054361678470444,10.326217511386936,9.878815073996012,13.274454064339446,8.194362773225427,10.68106551189012,15.156603583721724,9.519368688338389,4.292975100588445,28.8,19.8,8.9,16.4,14.5,4414208.0,3664.2357748184018,12740.9446125908,2.7426516829293046,0.07484921417386765
E10000012,Essex,East of England,Safety Valve,13035.0,19.7,36389982.0,141947595.0,5109631.0,5146206.0,27243972.0,0.407950236462017,9.009644789461303,10.43315311896383,15.765756691662588,11.960041482247886,18.26833772736869,22.335712407369567,15.26602291423665,17.88846726683686,8.159571165161024,7.877805407022745,7.948661502648154,14.79265127788766,8.436636492570535,7.7694324531100385,7.39546601034802,39.63959993838555,35.307617013796445,38.71452051353002,62.659959657647065,41.40712718036829,34.28047327881631,33.488090891589465,25.81324839235003,41.6,17.6,3.9,8.8,16.3,18118136.0,2791.7132336018412,10889.727272727272,2.008483764555029,0.07194448700462344
E06000059,Dorset,South West,Safety Valve,3916.0,15.735,23461562.0,56309329.0,2060027.0,2100771.0,20974986.0,1.0722455203964925,18.687707641196013,10.258818100057841,59.24415536254758,37.38344519030653,62.49568647816607,20.846180788012486,30.29319096010959,38.39359690704597,7.720793268504704,13.660006639377672,13.132905858959818,10.886529394540736,12.378798378552817,11.810881687277512,13.326209816266164,34.18321482933799,80.306584199925,60.058658265460295,81.59737460479761,50.660153929433264,54.45209932554029,65.19900666322074,24.09132310792702,28.4,25.4,2.1,8.7,21.1,2563144.0,5991.20582226762,14379.297497446374,9.153431098681931,0.15278111569229041
E06000051,Shropshire,West Midlands,Safety Valve,2496.0,17.153,13892443.0,29142762.0,723549.0,459205.0,6754476.0,0.9363718411552346,22.646657571623464,31.64457846931682,41.46705336574127,25.494628576806022,42.945335745009764,25.958032543002677,28.964344036267324,11.627138155746179,10.4892416825502,11.110199180082816,10.60607661595027,11.513295345818952,11.676844152692878,10.977805589951728,6.752936139560275,53.94273103010341,66.27848236924629,48.9190458661565,67.63517894038677,49.94018191373779,51.5487739386223,29.945491475170506,23.223399911236154,20.6,30.2,5.1,12.9,21.9,3546568.0,5565.882612179487,11675.786057692309,3.917151172626607,0.07037789773098951
E06000030,Swindon,South West,Safety Valve,2573.0,18.622,7088270.0,32959390.0,615601.0,1699619.0,4357654.0,0.1463310807215452,2.5142857142857142,5.004224723278748,4.2832123423703035,5.1240556280148315,3.483977709311657,21.92109664030768,35.926650740811766,29.010380221438552,2.5630163583282424,2.12425124460704,2.588807382643939,1.6907895764829577,2.6139325717993858,2.5515393815829928,2.563594200909081,11.556590630345157,8.43862579959743,11.626262522994274,7.90039019821368,30.61474254634236,40.36125055069595,33.635746068128924,3.7166110282212066,28.4,20.7,3.3,11.9,19.0,2846408.0,2754.8659152739992,12809.712397979012,2.490250870570909,0.09039463070649043
E09000032,Wandsworth,London,No intervention,2988.0,16.611,17610481.0,50458354.0,2058462.0,4211322.0,7005145.0,1.2163999332172586,23.15550510783201,3.029321761651735,6.243269925461849,13.300465520254312,11.504422044794818,2.7475224217638567,1.9633830820653548,7.565739451921487,1.4006136554404474,1.6464504391871073,1.8926437725710705,1.1683534242205962,1.1146896455852602,0.7744314014488821,1.5158390163693667,5.843411716071941,10.55549469772564,17.69281729086704,13.13684487945427,5.805755550601484,4.087724232031408,10.935738713705845,2.6649433966051745,31.7,19.7,2.8,8.7,26.3,3503928.0,5893.735274431057,16886.999330655955,5.025925475637627,0.08527572484366117
E09000020,Kensington and Chelsea,London,No intervention,786.0,21.526,6945703.0,17575502.0,1148861.0,1806717.0,1466559.0,0.4072681704260651,19.21182266009852,2.132813722656251,5.8506503501296905,11.662499580052316,8.028222438170536,2.1384030214904355,3.2586532737706073,2.6308089311025666,1.029690816251669,0.6080489370449407,0.9909037630492901,1.0377110051268157,0.7600780096100327,0.6795937994690179,1.4662669692858503,3.9960476151512636,7.033152101347434,13.542944238060711,9.6781532646137,3.948473567795073,4.633159310293561,5.178592318631007,1.877053244477896,47.3,10.9,3.9,4.6,17.7,2006144.0,8836.772264631043,22360.689567430025,3.462215573757417,0.03917964014547311
E09000025,Newham,London,Delivering Better Value,2705.0,29.577,7375965.0,54651702.0,1081450.0,2334650.0,4903950.0,0.093393935620447,6.575342465753424,5.30966923264766,2.231832577980992,4.777872196513532,9.232812961608573,4.251799903233676,2.0501818249127712,7.330657556505706,1.1058802858076417,0.7969568088496841,1.3159930170937555,1.358340588354495,1.1538091443044747,0.9362905661582706,1.396531475750761,7.200181934195897,4.104249713944569,7.540591365923933,11.508849568657645,6.319990179140211,4.741273497786653,10.570206790910063,2.1783932573906237,42.3,9.4,2.8,4.4,20.4,5140696.0,2726.7892791127542,20203.95637707948,1.434818359226066,0.052619334035702556
E06000032,Luton,East of England,Delivering Better Value,2585.0,25.908,4547552.0,26299193.0,983307.0,1392847.0,7207136.0,0.189726319783712,3.4482758620689653,17.276897720046314,13.234394714458464,23.274307472207404,7.863459497163202,5.4444164661211145,20.811810417738585,2.415656258172507,1.9468637165185152,1.1865782341186355,1.134854435835869,1.996005755879789,2.131139406651929,1.4130883281666375,1.1388847472390788,21.284344803979142,16.082837990574866,25.896782876559495,12.359865595740956,9.939006375588109,23.698693704178243,4.830257503672145,2.5963914251244145,41.0,10.6,11.3,5.8,19.4,3259872.0,1759.207736943907,10173.769052224372,1.3950093746012113,0.0792975920526941
E10000024,Nottinghamshire,East Midlands,Delivering Better Value,4275.0,22.9,27912332.0,87317232.0,2323089.0,4461657.0,13336044.0,0.5333012706145183,15.759312320916903,7.8582014462888585,13.119775741448445,19.375272749607564,18.839991255258553,11.708021762705606,17.635213527166005,13.462041641390122,6.368415609337874,5.902908659178601,8.06109064670377,9.888406689879755,6.029135647038858,6.339338108031217,5.70462148114492,28.729996509484547,25.618622653581195,43.47755052714347,45.64306053490258,29.396089748649086,28.402975497139217,37.58196780258069,17.546587408382905,48.8,17.2,1.0,7.2,8.0,10011656.0,6529.200467836257,20425.08350877193,2.7879835264016264,0.042700228613528075
E08000021,Newcastle upon Tyne,North East,Delivering Better Value,2769.0,29.79,11511327.0,34456947.0,1761599.0,1708769.0,5763050.0,0.2186060399249275,3.9309683604985617,2.6081766196309,4.15278252698256,5.600720901297576,146.69404523667322,6.400891414170533,18.545305649358426,9.351402978062076,1.231634756196356,1.6000635209322431,2.887692206604977,1.8797523806009413,2.1165248096787637,3.08147803123448,2.5540789842929366,6.5569759639886955,8.17675355526871,12.138842980652626,153.4569553493017,13.116212324087176,25.34261676553828,16.150516510877793,3.7912799346148827,37.3,20.6,7.2,5.8,19.2,3643472.0,4157.2145178764895,12443.823401950163,3.1594388539283407,0.07599893727741011
E06000054,Wiltshire,South West,Safety Valve,5536.0,13.447,20263166.0,68375899.0,2086951.0,3215788.0,17765500.0,0.9990767607491428,20.50067658998647,15.512140167466484,16.32270684253221,30.574966833480147,30.14333058670186,19.864336838850736,20.99852630046486,22.12618154577556,8.0861031449029,8.859448902080533,12.686589432175241,11.173301485773502,9.39117095308453,10.750930458226993,8.761216664776263,28.97328253003901,47.01624808737525,55.26581920721872,59.83576271695584,36.73212654275266,45.18859033566697,41.19087313284464,22.40145621407022,29.2,23.3,4.5,10.2,22.9,6028576.0,3660.253973988439,12351.13782514451,3.361186124219053,0.0918293142526527
E08000033,Calderdale,Yorkshire and The Humber,Delivering Better Value,2249.0,26.351,4035607.0,14810592.0,200950.0,454908.0,5924736.0,0.7431547943711138,16.820987654320987,9.373582795856409,20.46016675149206,29.86510574349235,14.308411285201226,10.531964583052952,21.502116627535802,5.020193024792247,3.5654056641528205,2.8791548606981334,3.401226968345495,2.9936436830753794,3.156394429426213,3.8801614013663768,2.8153126674351783,19.205182780187865,25.774456709974164,36.53546468100481,19.62241168313216,16.735271329541405,28.386807088789443,10.550048698732034,6.105057254663008,36.1,18.2,2.1,4.8,25.5,3010184.0,1794.4006224988884,6585.41218319253,1.3406512691582972,0.07471304079750607
E06000035,Medway,South East,Safety Valve,3175.0,23.936,28961140.0,41755530.0,1221070.0,3078017.0,10562724.0,1.4413171275731054,20.622041920216365,10.537168895951739,4.312544990635533,5.920024247715943,21.67398748671249,3.4413338501322883,13.087468086535132,18.50388265631045,2.1121597469867406,2.3715823063518897,2.919664456342706,2.7161735248320578,2.0533282179245376,3.083111069246805,2.5549516338825926,15.819855021365257,12.686167855574194,17.46770407566857,26.365740280219917,11.818445901882823,26.37656851749917,22.704220240481472,4.187716478288254,35.1,16.3,4.3,12.3,20.5,3954824.0,9121.618897637796,13151.348031496063,7.322990858758822,0.08028170153716069
E06000064,Westmorland and Furness,North West,No intervention,2196.0,18.5,0.0,0.0,0.0,0.0,0.0,0.9242433736449652,27.314814814814813,,,,,,,,,,,,,,,,,,,,,,,22.1,23.8,8.9,2.0,30.5,514128.0,0.0,0.0,0.0,0.427130986835963
E06000044,Portsmouth,South East,Delivering Better Value,2000.0,26.899,3663579.0,21449350.0,840058.0,1152577.0,2703592.0,0.1657275439177991,2.9585798816568047,8.660600479171443,2.917782800357414,3.0834818660882117,9.11194400652296,25.29447919485744,16.734179446195473,8.889089660689093,1.9873629205769932,1.117452411586655,1.9490172665891736,0.9261859799060086,1.657694742104832,1.461988627587798,2.275801219813032,11.743291097815353,5.13290388345906,7.866422709678873,10.971583028014495,28.928896561434467,19.85242407507052,12.210452725875086,2.6826973859744707,24.9,26.7,3.1,9.0,25.2,2353160.0,1831.7895,10724.675,1.556876285505448,0.08499209573509664
E06000012,North East Lincolnshire,Yorkshire and The Humber,Delivering Better Value,1674.0,31.335,11761306.0,23404385.0,431158.0,888300.0,3478999.0,1.4372639530004196,28.016359918200408,3.74493531539449,25.876900843019282,28.488781187894194,72.31512694454484,78.6797688099527,25.631339674233836,7.141957462521905,2.25240013849971,3.1067035119892346,3.442949995676045,3.240206052280112,2.9048059395798673,3.6112473354999732,2.2773722851733638,10.182509435606354,30.536876856607453,33.64740829076457,77.40932714691559,82.64260054676156,31.483760311366556,11.54772358007283,4.113859651367132,20.8,28.8,4.2,14.1,21.3,1947432.0,7025.869772998805,13981.114097968937,6.039392389567389,0.08595935570535967
E09000026,Redbridge,London,No intervention,3168.0,17.203,5379986.0,42310207.0,2327814.0,2300595.0,3651482.0,0.0907051916353321,2.8947368421052633,6.029687384467759,2.7464986201001875,6.74026156821333,12.227417702933478,2.93519816518597,2.7756815928809897,12.970204511318792,1.8630476178067223,0.9622090816998818,1.9639766373629763,1.647625615096042,1.3780895411115617,1.1600285026846435,1.6932800829851855,9.189712925855638,4.866513914146938,11.701763534125247,15.265911493436596,5.5891298805473,5.835429122593308,17.892141928835606,2.9282376680921103,31.1,10.6,2.7,5.6,36.3,4880856.0,1698.227904040404,13355.494633838383,1.102262799803969,0.06490664752248376
E10000034,Worcestershire,West Midlands,Safety Valve,5945.0,18.9,27449018.0,83781638.0,1777448.0,7473417.0,17564064.0,1.0724579395401836,17.181208053691275,20.411956249579813,24.870953208309615,27.063378253036475,22.257803146972922,23.299292363696622,21.380519829645326,10.670940938990867,8.38520092208853,10.80395139067076,9.93855521230126,8.329922325629813,8.412103926770643,10.55175609161734,5.110312835632837,36.37980772740015,45.054106757454115,45.498818609709126,42.44226901266266,39.34355075703755,47.05084545564932,24.831731949637085,15.694200100845686,19.5,22.9,2.6,16.4,25.7,7076688.0,4617.160302775442,14092.790243902438,3.878794430388905,0.08400822531670182
E10000031,Warwickshire,West Midlands,Safety Valve,6054.0,16.1,31623729.0,80341881.0,2308920.0,4266805.0,18410127.0,0.808450732961327,15.486077186126035,9.415686336909786,15.101556140502101,16.452745306735583,22.16140111649012,21.01219899353417,16.235121226473282,18.693321969158248,5.077967033773419,6.262688998028695,8.081815033301128,7.218199400587756,10.768321357306355,8.878972007666384,9.007347669693122,20.930965926393398,34.98469135193945,37.05275843277068,37.1112604249042,46.33303604534508,37.247299953821326,32.22633304147348,18.130970663927798,38.0,24.4,3.0,7.9,17.1,7359672.0,5223.609018830525,13270.875619425173,4.296893801788992,0.08225910067731279
E10000018,Leicestershire,East Midlands,No intervention,6377.0,15.6,32265068.0,78150400.0,2464149.0,3461628.0,24721944.0,0.8847085118271558,16.851441241685144,19.352610765740028,12.243057192829369,11.936980422369002,27.794694064332308,10.26257361431652,10.673468226186797,13.421108853196266,6.509033824988584,5.761641832473071,6.509606799448913,8.579218650137303,5.85541206252441,6.4755058271975985,5.254702756828699,34.29024134742426,22.554597637570797,35.37248019662375,50.58349274717201,21.73854620284455,26.276757900243158,25.858003888673327,15.724240153644448,27.7,19.4,8.8,13.3,19.1,8437024.0,5059.599811823741,12255.041555590404,3.824223802136867,0.0755835232897287
E06000003,Redcar and Cleveland,North East,Delivering Better Value,1491.0,29.792,7268072.0,19981653.0,214978.0,767327.0,3877477.0,1.0005717552887363,14.261460101867574,11.773384671000194,11.139948123562158,8.134836446011127,107.14458474340722,36.55091525226055,31.34446036562748,41.83069350262381,5.0695850135636675,5.027677250677839,4.919757939400291,3.4011578411002454,2.823948329113705,4.998866952766836,4.7443849696047975,24.602752722641366,23.623338538988047,20.731943506218443,111.71099678642467,41.399543951847825,44.25920338147606,55.08808337292407,5.856806303338028,21.7,19.0,6.2,10.1,12.1,1733776.0,4874.629107981221,13401.51106639839,4.192047877003719,0.08599726838991888
E10000002,Buckinghamshire,South East,No intervention,6697.0,10.7,,,,,,,8.828084667010842,,,,,,,,,,,,,,,,,,,,,,,31.9,19.1,2.2,10.2,22.1,4509328.0,,,,0.14851436843804666
E06000023,"Bristol, City of",South West,No intervention,4382.0,26.363,21693304.0,77349600.0,695973.0,3708535.0,14158684.0,0.6377096604106993,13.50943396226415,4.273315844352752,4.938830260058124,5.598269924563784,57.4571264322673,4.874282443802305,11.976545408672829,31.197202179860447,2.39395324176316,2.413433846755727,2.8071193339869267,2.213556451686866,2.5299664191819518,3.0617631485091503,3.099924446229387,9.390524570341553,10.629328822528125,12.643634509200025,62.61993699194218,10.820843243473888,18.077471099006203,39.35186708308298,3.9718832618063775,32.5,27.7,1.9,6.9,17.8,5489864.0,4950.54860794158,17651.665905979004,3.9515193819008996,0.07981982795930828
E09000021,Kingston upon Thames,London,No intervention,1782.0,11.381,13579659.0,30242551.0,631396.0,2150873.0,4047581.0,0.8143059855521156,17.474048442906575,2.289858261389801,8.374861961830915,22.7771010871097,4.668336791151796,6.469872035422375,6.8409735699785825,12.278656731409999,1.1519722129365197,1.3393084853690642,1.7732359651411083,2.0545748111773245,1.661816977889471,1.1624425279956416,1.23745517022091,5.8478411208930945,10.880505006913513,26.957967709824487,9.069535022260322,10.31759594767384,9.102161075373381,14.038730153281914,2.4204920584699963,45.3,10.8,1.6,6.8,20.6,2435760.0,7620.459595959596,16971.128507295172,5.575121933195389,0.07315991723322494
E06000008,Blackburn with Darwen,North West,Delivering Better Value,1322.0,36.013,6383390.0,20431809.0,596648.0,818234.0,4772183.0,0.6014368573688372,14.959016393442624,10.80861216104258,14.386160234594405,16.552335245508242,4.281347030158601,12.563699867810596,10.960985573285404,6.248773786334957,1.7387138509966198,1.9496035809380456,3.228894616851924,2.0345778053338432,1.7326085524677564,1.4544268901961275,2.6338454927856554,13.427303003850152,17.83423124886457,21.33786383079523,8.722657075066099,15.838224278752472,13.410390046736683,10.945894244891196,3.5916698326728165,27.3,14.1,4.2,11.9,27.3,2366944.0,4828.585476550681,15455.22617246596,2.696891012208147,0.05585260994767937
E08000013,St. Helens,North West,No intervention,1595.0,31.518,9613011.0,23759419.0,803703.0,1560212.0,3314920.0,0.8577581487024127,16.906474820143885,5.707405852959699,4.649251587949736,12.668505251241205,20.669943500761228,6.765711212642185,14.098888625988097,5.210959711595091,2.16822637273891,1.9669048337863972,2.7159697759821935,2.9691925330545423,1.7027303695368663,2.196713585120725,2.1182957485270166,8.738166815446954,8.213892037501196,20.334617597840797,26.04732927659361,10.037473246679774,18.79140828131571,9.389238774516146,3.978859350125952,38.9,20.7,1.5,4.5,22.4,2183040.0,6026.966144200627,14896.187460815047,4.40349741644679,0.07306325124596892
E08000022,North Tyneside,North East,No intervention,2167.0,22.279,4791030.0,22139420.0,953348.0,1340727.0,4473069.0,0.2545500827287769,3.690888119953864,2.081725038313085,6.880814358589611,6.365341628424822,150.46976552943843,2.6277990569961007,16.411067840961028,4.0222178780729125,1.0763192137987323,1.8572193269803745,2.346102197772786,2.0374583337487278,1.2405692504190926,2.431542391242694,1.4241279209271493,5.381359675135044,10.650617828656364,10.547887180798135,154.72270142479198,5.013331980280211,23.21703541428988,7.47893930008206,3.952604166558851,28.4,24.9,2.9,9.5,22.4,2499688.0,2210.9044762344256,10216.622058144902,1.9166511980695191,0.08669081901421297
E08000035,Leeds,Yorkshire and The Humber,Delivering Better Value,5508.0,27.301,23361938.0,86049909.0,1928689.0,2944390.0,13094943.0,0.2135940763242832,5.389221556886228,6.414672510578828,8.090937837796117,36.02300162376072,17.423639943422266,14.541696486889077,32.600299330033664,11.203568569504727,3.2388842461820206,4.069321044035846,5.418823075550722,4.99443300933904,4.113975856156296,4.83401666969792,3.6872005126068976,20.17375913338906,21.737360663194323,51.340378287361716,34.18783938124238,29.08287146541387,43.621541718579,24.05257151240144,7.478804500368436,26.6,22.2,6.7,11.8,19.8,10499832.0,4241.455700798838,15622.714052287582,2.2249820759036907,0.05245798218485782
E09000008,Croydon,London,Delivering Better Value,4556.0,22.477,16675177.0,61205678.0,1487733.0,1766562.0,15833609.0,0.961881564453822,14.753123140987508,3.2301071610630387,6.535918051227209,17.50515853986571,6.63955351933492,3.5955722791199993,5.42479446621053,8.923920514892075,1.077472687371773,1.8819213033819668,3.138167908696117,2.2188154263818647,1.6857913394564836,1.2753660940207643,1.8808968858758002,5.611677398504645,10.35848948158443,25.741429383868237,12.163390467285469,7.946767383793898,8.402169794605411,12.666906227956972,3.9230880271882635,27.0,25.3,2.8,8.4,23.9,5221248.0,3660.047629499561,13434.08208955224,3.1937147976882154,0.08725883160501091
E10000025,Oxfordshire,South East,Safety Valve,6420.0,14.4,40505486.0,83572174.0,2528046.0,8804834.0,18678317.0,0.6218020115399754,17.049368541905853,9.848314225335656,17.460549387170587,10.20149371118366,22.366180919024156,31.702147533090873,14.52667331385617,21.616772297024216,6.691571766819092,7.092714577389866,6.743528071022251,9.626411125503958,8.210829660698767,6.839170161679297,6.002481542635862,24.478767864425187,35.35725988231296,28.497587274437603,34.88351414838851,46.646818785272636,31.470133990350014,31.547364883554646,19.5772801286091,37.3,17.9,3.4,9.1,17.8,9183312.0,6309.265732087228,13017.472585669782,4.410770972389917,0.06990941830137101
E09000002,Barking and Dagenham,London,No intervention,2675.0,32.768,10593447.0,38218702.0,989720.0,1332195.0,1618088.0,0.2644531755969086,7.2485207100591715,1.9155671456929235,2.674598452096294,2.728330993513912,12.722779234774427,3.1438422760859006,2.157228928067179,11.873101568310927,0.8679422051952312,1.043827842259815,1.4922503836883005,0.9629412959124807,1.3511585106808242,1.2585279273870202,1.880639657554416,3.9565289141068476,4.851277355232115,5.911385269707857,14.833592913349175,5.743912278282606,6.07347563742256,16.114419970863768,2.405744733714928,37.5,10.8,7.0,6.7,25.6,3559288.0,3960.1671028037385,14287.36523364486,2.9762826160737768,0.07515548053430911
E09000015,Harrow,London,No intervention,2370.0,15.031,12826654.0,40751054.0,1397186.0,1333467.0,4315749.0,1.0109628105934878,23.537414965986393,3.104458999230423,6.0374651349430275,21.342571885849715,3.368862660529451,6.072810359461192,9.349403235205697,4.886776075045166,1.5477636555475827,1.2071501976776762,1.206765116237803,1.6134969256118263,1.480900589551871,1.269863495092151,1.9392021509008455,7.358096264176504,8.70144735353397,23.587749790430802,7.072451234372056,8.369902037042301,11.227495200617945,8.791442180937372,2.8254471752780574,42.9,10.7,3.4,10.0,21.3,3331264.0,5412.09029535865,17194.537552742615,3.850386519951586,0.07114416629843806
E10000020,Norfolk,East of England,Safety Valve,10736.0,22.5,53492160.0,140842477.0,5118113.0,12353900.0,38397884.0,1.695120474633733,27.750247770069375,21.6646010673729,18.811346059647644,70.32848107553428,37.092749049774156,66.83156750890308,22.768416418333658,14.716776228431527,14.727331225092076,14.853017126655743,15.691828383502806,13.212627511263635,12.573443541244485,11.196891243975033,10.67104208126135,54.94820017676897,52.53767712439248,100.67723855438561,73.38076005093191,100.14484497033847,49.423261474936865,48.306259777683515,30.058810444064825,24.5,28.4,1.6,12.1,21.6,9789112.0,4982.503725782414,13118.710599850969,5.464454794265302,0.10967286920407081
E06000007,Warrington,North West,No intervention,2052.0,18.942,10785326.0,18667434.0,1167751.0,408094.0,3520716.0,0.6695353875782378,16.036036036036037,3.531224674573152,4.660879615524408,4.168899773215174,19.794855063455174,10.593949709815178,6.140917531042982,9.91521418320395,1.5136114923167656,1.6702556439067737,2.0682923429493423,2.394419761048128,2.002218355923215,2.3501705058991726,2.1161153325532944,6.902190821480069,8.774576787223818,8.25620651149911,23.512769712177434,14.027914862331794,11.922963462470259,15.169785122239542,4.153359830803607,26.9,23.7,1.9,16.7,21.7,2616496.0,5256.006822612086,9097.190058479533,4.122049489087696,0.07842549730632112
